date,latitude,longitude,temp,tempmax,tempmin,humidity,conditions
2024-02-25,40.7346,-73.9442,31.3,39.1,23.3,41.1,Clear
2024-02-25,37.105,-113.586,51.3,65.0,38.9,51.9,Clear
2024-02-28,40.7346,-73.9442,53.5,60.6,47.5,83.3,"Rain, Overcast"
2024-02-26,40.8547,-73.9027,42.3,53.1,34.7,58.3,"Rain, Partially cloudy"
2024-02-26,40.8654,-73.8893,42.3,53.1,34.6,58.4,"Rain, Partially cloudy"
2024-02-26,40.62319,-74.02567,43.1,54.5,34.1,58.8,"Rain, Partially cloudy"
2024-02-26,40.718,-73.9936,43.3,53.9,35.4,56.8,"Rain, Partially cloudy"
2024-02-26,40.7109,-73.8221,41.4,50.4,34.7,64.6,"Rain, Partially cloudy"
2024-02-26,37.105,-113.586,53.6,64.1,42.2,50.0,Clear
2024-02-26,40.7346,-73.9442,43.0,53.5,35.4,56.9,"Rain, Partially cloudy"
2024-02-27,40.8547,-73.9027,45.7,53.3,38.4,79.7,"Rain, Partially cloudy"
2024-02-27,40.8654,-73.8893,45.7,53.3,38.3,79.8,"Rain, Partially cloudy"
2024-02-27,40.62319,-74.02567,47.9,54.6,38.9,77.5,"Rain, Partially cloudy"
2024-02-27,40.718,-73.9936,47.2,53.8,39.9,77.7,"Rain, Partially cloudy"
2024-02-27,40.7109,-73.8221,44.9,51.2,37.3,84.2,"Rain, Partially cloudy"
2024-02-27,40.701647,-73.8038,44.7,50.4,36.6,86.0,"Rain, Partially cloudy"
2024-02-27,37.105,-113.586,56.2,62.9,47.0,35.4,Partially cloudy
2024-02-27,40.7346,-73.9442,46.4,53.6,39.5,78.5,"Rain, Partially cloudy"
2024-02-28,40.8547,-73.9027,53.2,60.2,47.1,84.1,"Rain, Overcast"
2024-02-28,40.8654,-73.8893,53.2,60.2,47.1,84.2,"Rain, Overcast"
2024-02-28,40.62319,-74.02567,55.3,60.1,47.1,82.4,"Rain, Overcast"
2024-02-28,40.718,-73.9936,54.2,60.6,47.6,82.9,"Rain, Overcast"
2024-02-28,40.7109,-73.8221,50.6,56.1,47.6,88.7,"Rain, Overcast"
2024-02-28,37.105,-113.586,47.9,62.9,34.1,34.2,Clear
2024-02-28,40.701647,-73.8038,50.0,54.5,47.7,90.8,"Rain, Overcast"
2024-02-29,40.8547,-73.9027,36.4,43.5,31.4,36.6,Partially cloudy
2024-02-29,40.8654,-73.8893,36.3,43.4,31.3,36.6,Partially cloudy
2024-02-29,40.62319,-74.02567,37.4,44.4,31.9,35.7,Partially cloudy
2024-02-29,40.718,-73.9936,37.1,44.4,32.0,35.8,Partially cloudy
2024-02-29,40.7109,-73.8221,36.7,44.1,31.4,37.2,Partially cloudy
2024-02-29,37.105,-113.586,51.0,65.0,34.1,33.6,Clear
2024-02-29,40.701647,-73.8038,36.6,44.1,31.2,37.8,Partially cloudy
2024-02-29,40.7346,-73.9442,36.7,43.8,31.7,36.2,Partially cloudy
2024-03-01,40.8547,-73.9027,37.3,44.2,29.7,46.0,Partially cloudy
2024-03-01,40.8654,-73.8893,37.2,44.1,29.7,46.0,Partially cloudy
2024-03-01,40.62319,-74.02567,38.1,46.4,30.0,45.5,Partially cloudy
2024-03-01,40.718,-73.9936,37.7,46.1,30.1,46.0,Partially cloudy
2024-03-01,40.7109,-73.8221,36.8,42.2,29.9,48.7,Partially cloudy
2024-03-01,37.105,-113.586,57.6,70.1,48.8,36.4,Clear
2024-03-01,40.701647,-73.8038,36.5,41.4,29.6,50.3,Partially cloudy
2024-03-02,40.8547,-73.9027,45.7,53.1,41.7,83.8,"Rain, Overcast"
2024-03-02,40.8654,-73.8893,45.7,53.1,41.6,83.9,"Rain, Overcast"
2024-03-02,40.62319,-74.02567,47.0,53.9,41.9,85.1,"Rain, Overcast"
2024-03-02,40.718,-73.9936,46.7,54.6,42.2,82.6,"Rain, Overcast"
2024-03-02,40.7109,-73.8221,45.8,53.1,41.6,87.5,"Rain, Overcast"
2024-03-02,37.105,-113.586,57.3,65.0,52.1,35.5,"Rain, Partially cloudy"
2024-03-02,40.7346,-73.9442,46.3,54.1,42.0,82.5,"Rain, Overcast"
2024-03-03,40.8547,-73.9027,55.8,66.4,47.6,62.7,"Rain, Partially cloudy"
2024-03-03,40.8654,-73.8893,55.7,66.4,47.6,63.0,"Rain, Partially cloudy"
2024-03-03,40.62319,-74.02567,57.0,67.6,48.0,62.2,Partially cloudy
2024-03-03,40.718,-73.9936,56.5,66.3,47.9,57.1,"Rain, Partially cloudy"
2024-03-03,40.7109,-73.8221,54.8,65.9,47.2,70.1,"Rain, Partially cloudy"
2024-03-03,37.105,-113.586,53.4,59.1,47.9,36.5,Partially cloudy
2024-03-03,40.7346,-73.9442,56.0,66.0,47.8,59.0,"Rain, Partially cloudy"
2024-03-04,40.8547,-73.9027,50.6,57.2,45.3,72.8,Partially cloudy
2024-03-04,40.8654,-73.8893,50.6,57.1,45.3,72.9,Partially cloudy
2024-03-04,40.62319,-74.02567,51.3,57.4,45.7,73.9,Partially cloudy
2024-03-04,40.718,-73.9936,51.5,57.5,45.9,71.7,Partially cloudy
2024-03-04,40.7109,-73.8221,49.4,55.5,44.8,77.8,Partially cloudy
2024-03-04,40.701647,-73.8038,49.1,55.0,44.3,80.1,Partially cloudy
2024-03-04,37.105,-113.586,51.1,59.1,42.2,43.8,Clear
2024-03-06,40.718,-73.9936,48.7,51.9,46.4,86.2,"Rain, Overcast"
2024-03-05,40.8547,-73.9027,44.1,48.0,41.7,88.0,"Rain, Overcast"
2024-03-05,40.8654,-73.8893,44.1,47.9,41.7,88.1,"Rain, Overcast"
2024-03-05,40.62319,-74.02567,44.9,47.9,43.1,89.1,"Rain, Overcast"
2024-03-05,40.718,-73.9936,44.6,48.1,42.4,87.6,"Rain, Overcast"
2024-03-05,40.7109,-73.8221,44.4,47.4,41.8,90.6,"Rain, Overcast"
2024-03-05,40.701647,-73.8038,44.5,47.0,41.9,92.0,"Rain, Overcast"
2024-03-05,37.105,-113.586,52.0,62.9,42.2,43.2,Clear
2024-03-06,40.8547,-73.9027,48.2,51.0,45.8,86.0,"Rain, Overcast"
2024-03-06,40.8654,-73.8893,48.2,51.0,45.8,86.1,"Rain, Overcast"
2024-03-06,40.62319,-74.02567,48.7,50.3,47.1,88.9,"Rain, Overcast"
2024-03-06,40.7109,-73.8221,47.7,49.4,46.6,90.3,"Rain, Overcast"
2024-03-06,40.701647,-73.8038,47.6,49.0,46.8,92.6,"Rain, Overcast"
2024-03-06,37.105,-113.586,51.9,64.1,38.0,42.6,Partially cloudy
2024-03-07,40.8547,-73.9027,49.8,53.5,45.1,74.5,"Rain, Overcast"
2024-03-07,40.8654,-73.8893,49.8,53.5,45.1,74.5,"Rain, Overcast"
2024-03-07,40.62319,-74.02567,51.4,55.0,46.0,73.0,"Rain, Overcast"
2024-03-07,40.718,-73.9936,50.4,54.0,45.9,73.8,"Rain, Overcast"
2024-03-07,40.7109,-73.8221,49.7,54.2,45.1,78.1,"Rain, Overcast"
2024-03-07,40.701647,-73.8038,49.8,54.5,45.1,79.6,"Rain, Overcast"
2024-03-07,37.105,-113.586,52.4,60.2,47.9,46.6,Partially cloudy
2024-03-07,40.7346,-73.9442,50.0,53.6,45.6,74.2,"Rain, Overcast"
2024-03-08,40.8547,-73.9027,46.0,54.6,39.8,53.0,Partially cloudy
2024-03-08,40.8654,-73.8893,46.0,54.6,39.8,53.1,Partially cloudy
2024-03-08,40.62319,-74.02567,46.6,55.4,40.3,53.6,Partially cloudy
2024-03-08,40.7109,-73.8221,45.2,52.0,39.9,58.2,Partially cloudy
2024-03-08,40.701647,-73.8038,44.9,52.1,39.5,60.7,Partially cloudy
2024-03-08,37.105,-113.586,49.4,59.1,42.2,39.0,Clear
2024-03-08,40.7346,-73.9442,46.3,55.1,40.1,52.2,Partially cloudy
2024-03-09,40.8547,-73.9027,43.3,47.3,41.4,76.7,"Rain, Overcast"
2024-03-09,40.8654,-73.8893,43.3,47.3,41.4,76.7,"Rain, Overcast"
2024-03-09,40.62319,-74.02567,43.7,47.7,41.9,79.0,"Rain, Overcast"
2024-03-09,40.7109,-73.8221,43.0,47.2,40.6,79.4,"Rain, Overcast"
2024-03-09,40.701647,-73.8038,42.8,47.1,40.4,81.2,"Rain, Overcast"
2024-03-09,37.105,-113.586,49.0,62.9,35.9,30.1,Clear
2024-03-09,40.7346,-73.9442,43.5,47.5,41.6,76.6,"Rain, Overcast"
2024-03-10,40.8547,-73.9027,44.4,49.5,38.3,66.9,"Rain, Overcast"
2024-03-10,40.8654,-73.8893,44.4,49.5,38.2,67.0,"Rain, Overcast"
2024-03-10,40.62319,-74.02567,44.8,49.8,38.5,69.0,"Rain, Overcast"
2024-03-10,40.718,-73.9936,44.8,49.7,38.3,66.7,"Rain, Overcast"
2024-03-10,40.7109,-73.8221,45.0,50.3,38.4,68.4,"Rain, Overcast"
2024-03-10,40.701647,-73.8038,45.1,50.9,38.3,69.6,"Rain, Overcast"
2024-03-10,40.7346,-73.9442,44.7,49.5,38.3,66.3,"Rain, Overcast"
2024-03-10,37.105,-113.586,51.2,65.0,38.0,34.6,Clear
2024-03-11,40.8547,-73.9027,43.1,51.5,35.5,38.6,Partially cloudy
2024-03-11,40.8654,-73.8893,43.1,51.4,35.5,38.7,Partially cloudy
2024-03-11,40.62319,-74.02567,44.2,53.0,36.2,36.8,Partially cloudy
2024-03-11,40.718,-73.9936,43.6,52.1,35.5,37.0,Partially cloudy
2024-03-11,40.7109,-73.8221,43.6,52.2,35.8,38.9,Partially cloudy
2024-03-11,40.701647,-73.8038,43.7,52.5,35.9,39.2,Partially cloudy
2024-03-11,37.105,-113.586,55.4,66.8,44.9,35.8,Clear
2024-03-11,40.7346,-73.9442,43.3,51.7,35.4,37.6,Partially cloudy
2024-03-15,40.7346,-73.9442,60.7,69.9,53.0,51.5,Partially cloudy
2024-03-12,40.8547,-73.9027,53.4,64.9,43.2,31.2,Clear
2024-03-12,40.8654,-73.8893,53.4,64.9,43.1,31.3,Clear
2024-03-12,40.62319,-74.02567,54.4,66.6,42.3,31.0,Partially cloudy
2024-03-12,40.718,-73.9936,54.3,65.7,44.3,29.6,Clear
2024-03-12,40.7109,-73.8221,53.6,65.2,43.5,32.9,Partially cloudy
2024-03-12,40.701647,-73.8038,53.6,65.5,43.1,34.1,Partially cloudy
2024-03-12,37.105,-113.586,51.3,61.1,42.2,40.6,Clear
2024-03-12,40.7346,-73.9442,53.9,65.2,44.1,29.9,Clear
2024-03-13,40.8547,-73.9027,53.2,61.1,46.0,45.6,Partially cloudy
2024-03-13,40.8654,-73.8893,53.1,61.1,45.8,45.8,Partially cloudy
2024-03-13,40.62319,-74.02567,54.2,62.3,47.6,46.4,Partially cloudy
2024-03-13,40.718,-73.9936,54.5,61.2,49.0,43.0,Partially cloudy
2024-03-13,40.7109,-73.8221,51.3,58.4,45.0,52.4,Partially cloudy
2024-03-13,40.701647,-73.8038,50.5,57.6,44.4,55.8,Partially cloudy
2024-03-13,37.105,-113.586,51.2,60.2,44.9,46.7,Partially cloudy
2024-03-13,40.7346,-73.9442,53.9,60.8,47.9,43.5,Partially cloudy
2024-03-14,40.8547,-73.9027,55.3,71.7,44.3,57.3,Partially cloudy
2024-03-14,40.8654,-73.8893,55.3,71.7,44.3,57.4,Partially cloudy
2024-03-14,40.62319,-74.02567,56.5,73.4,44.7,57.6,Partially cloudy
2024-03-14,40.7109,-73.8221,53.1,69.0,43.5,64.8,Partially cloudy
2024-03-14,40.701647,-73.8038,52.4,68.0,43.1,68.2,Partially cloudy
2024-03-14,37.105,-113.586,48.5,59.1,41.1,35.2,Partially cloudy
2024-03-14,40.7346,-73.9442,55.8,72.2,45.1,56.2,Partially cloudy
2024-03-15,40.8547,-73.9027,60.0,69.6,52.6,53.1,Partially cloudy
2024-03-15,40.8654,-73.8893,60.0,69.6,52.6,53.3,Partially cloudy
2024-03-15,40.62319,-74.02567,60.9,71.7,52.6,52.6,Partially cloudy
2024-03-15,40.718,-73.9936,61.1,70.6,53.0,51.1,Partially cloudy
2024-03-15,40.7109,-73.8221,59.3,70.3,51.1,57.1,Partially cloudy
2024-03-15,37.105,-113.586,49.6,53.9,44.9,58.8,"Rain, Partially cloudy"
2024-03-16,40.8547,-73.9027,52.2,58.7,46.5,54.3,Partially cloudy
2024-03-16,40.8654,-73.8893,52.2,58.6,46.5,54.4,Partially cloudy
2024-03-16,40.62319,-74.02567,53.2,60.4,46.7,51.6,Partially cloudy
2024-03-16,40.718,-73.9936,52.9,60.1,47.0,52.7,Partially cloudy
2024-03-16,40.7109,-73.8221,51.1,57.1,46.1,62.0,Partially cloudy
2024-03-16,40.701647,-73.8038,50.7,56.4,45.4,65.5,Partially cloudy
2024-03-16,40.7346,-73.9442,52.6,59.6,46.9,53.5,Partially cloudy
2024-03-16,37.105,-113.586,48.2,56.0,43.1,70.6,"Rain, Partially cloudy"
2024-03-17,40.8547,-73.9027,54.6,61.0,50.2,45.2,Partially cloudy
2024-03-17,40.8654,-73.8893,54.5,60.9,50.2,45.3,Partially cloudy
2024-03-17,40.62319,-74.02567,55.2,62.2,49.5,45.4,Partially cloudy
2024-03-17,40.718,-73.9936,55.4,61.9,51.1,43.7,Partially cloudy
2024-03-17,40.7109,-73.8221,54.5,61.7,49.4,49.4,Partially cloudy
2024-03-17,37.105,-113.586,49.4,62.0,38.0,65.2,Partially cloudy
2024-03-17,40.7346,-73.9442,55.1,61.5,51.0,43.9,Partially cloudy
2024-03-18,40.8547,-73.9027,45.4,49.4,40.0,38.9,Partially cloudy
2024-03-18,40.8654,-73.8893,45.3,49.3,40.0,39.0,Partially cloudy
2024-03-18,40.62319,-74.02567,46.1,50.5,40.4,37.8,Partially cloudy
2024-03-18,40.718,-73.9936,45.8,50.1,40.2,37.0,Partially cloudy
2024-03-18,40.7109,-73.8221,46.3,50.5,40.3,38.5,Partially cloudy
2024-03-18,37.105,-113.586,55.7,70.1,39.8,52.2,Clear
2024-03-18,40.7346,-73.9442,45.6,49.8,40.2,37.6,Partially cloudy
2024-03-18,40.701647,-73.8038,46.6,50.8,40.1,38.7,Partially cloudy
2024-03-19,40.8547,-73.9027,40.2,46.4,35.6,43.3,Partially cloudy
2024-03-19,40.8654,-73.8893,40.2,46.4,35.5,43.4,Partially cloudy
2024-03-19,40.62319,-74.02567,40.7,47.5,35.3,43.4,Partially cloudy
2024-03-19,40.718,-73.9936,40.6,47.4,35.9,42.3,Partially cloudy
2024-03-19,40.7109,-73.8221,40.7,47.1,36.0,43.6,Partially cloudy
2024-03-19,40.701647,-73.8038,40.7,47.4,36.0,44.4,Partially cloudy
2024-03-19,37.105,-113.586,57.6,70.1,44.0,46.2,Clear
2024-03-19,40.7346,-73.9442,40.5,47.0,35.9,42.4,Partially cloudy
2024-03-20,40.8547,-73.9027,44.6,54.7,37.1,52.3,"Rain, Partially cloudy"
2024-03-20,40.8654,-73.8893,44.6,54.7,37.1,52.4,"Rain, Partially cloudy"
2024-03-20,40.62319,-74.02567,45.2,56.0,37.1,52.7,"Rain, Partially cloudy"
2024-03-20,40.7109,-73.8221,45.0,53.3,37.5,55.3,"Rain, Partially cloudy"
2024-03-20,37.105,-113.586,58.1,73.1,44.0,43.9,Clear
2024-03-20,40.718,-73.9936,45.2,55.6,37.3,51.1,"Rain, Partially cloudy"
2024-03-20,40.7346,-73.9442,45.0,55.1,37.4,51.1,"Rain, Partially cloudy"
2024-03-30,40.8852,-73.8795,49.4,61.5,41.0,41.1,"Rain, Partially cloudy"
2024-03-30,40.63,-74.026,50.0,61.7,40.6,41.8,"Rain, Partially cloudy"
2024-03-30,40.7178,-73.9874,49.9,61.4,41.3,40.0,"Rain, Partially cloudy"
2024-03-30,40.711,-73.8238,49.6,61.1,41.5,42.5,"Rain, Partially cloudy"
2024-03-30,40.7454,-73.9426,49.7,61.5,41.4,40.0,"Rain, Partially cloudy"
2024-03-30,40.706,-73.796,49.5,60.8,41.3,43.7,"Rain, Partially cloudy"
2024-03-31,40.7454,-73.9426,53.7,60.6,47.8,49.5,"Rain, Partially cloudy"
2024-03-31,40.8852,-73.8795,53.3,60.1,47.1,50.6,"Rain, Partially cloudy"
2024-03-31,40.63,-74.026,54.1,61.4,47.5,51.3,"Rain, Partially cloudy"
2024-03-31,40.7178,-73.9874,54.0,61.0,47.9,49.5,"Rain, Partially cloudy"
2024-03-31,40.711,-73.8238,53.9,60.7,47.1,52.4,"Rain, Partially cloudy"
2024-03-31,37.105,-113.586,46.8,56.0,41.1,73.4,"Rain, Partially cloudy"
2024-04-01,40.8852,-73.8795,50.5,53.1,48.2,55.4,"Rain, Partially cloudy"
2024-04-01,40.63,-74.026,51.9,54.1,49.1,56.7,"Rain, Partially cloudy"
2024-04-01,40.7178,-73.9874,51.6,53.9,49.3,53.6,"Rain, Partially cloudy"
2024-04-01,40.711,-73.8238,50.2,51.8,48.3,61.0,"Rain, Overcast"
2024-04-01,40.7454,-73.9426,51.2,53.4,48.8,53.6,"Rain, Partially cloudy"
2024-04-02,40.7454,-73.9426,46.9,50.4,44.5,80.8,"Rain, Partially cloudy"
2024-04-01,40.706,-73.796,50.0,51.7,47.8,64.1,"Rain, Overcast"
2024-04-01,37.105,-113.586,50.9,62.0,41.1,63.6,Partially cloudy
2024-04-02,40.7178,-73.9874,47.2,51.0,44.9,81.2,"Rain, Partially cloudy"
2024-04-02,40.8852,-73.8795,46.2,49.0,44.1,81.8,"Rain, Partially cloudy"
2024-04-02,40.63,-74.026,47.5,51.0,45.4,83.3,"Rain, Overcast"
2024-04-02,40.711,-73.8238,46.1,47.7,44.2,85.0,"Rain, Overcast"
2024-04-03,40.711,-73.8238,42.7,44.5,41.5,86.8,"Rain, Overcast"
2024-04-02,40.706,-73.796,45.9,47.7,44.2,87.1,"Rain, Overcast"
2024-04-02,37.105,-113.586,56.5,69.2,46.1,43.0,Clear
2024-04-03,40.8852,-73.8795,42.4,44.1,41.0,86.0,"Rain, Overcast"
2024-04-05,40.7454,-73.9426,43.9,48.7,39.2,53.6,Partially cloudy
2024-04-03,40.63,-74.026,43.3,45.4,42.0,87.3,"Rain, Overcast"
2024-04-03,40.7178,-73.9874,42.9,44.9,41.2,86.6,"Rain, Overcast"
2024-04-03,40.7454,-73.9426,42.6,44.5,41.0,86.1,"Rain, Overcast"
2024-04-04,40.711,-73.8238,43.0,49.5,37.5,70.4,"Rain, Overcast"
2024-04-03,40.706,-73.796,42.8,44.6,41.3,87.5,"Rain, Overcast"
2024-04-04,40.8852,-73.8795,42.6,49.2,37.2,69.3,"Rain, Overcast"
2024-04-04,40.63,-74.026,43.4,50.5,37.6,70.6,"Rain, Overcast"
2024-04-04,40.7178,-73.9874,43.1,50.8,37.4,69.1,"Rain, Overcast"
2024-04-04,40.7454,-73.9426,42.9,50.3,37.4,68.7,"Rain, Overcast"
2024-04-04,37.105,-113.586,63.9,77.1,50.0,29.5,Clear
2024-04-04,40.706,-73.796,43.1,49.7,37.4,71.4,"Rain, Overcast"
2024-04-05,40.8852,-73.8795,43.7,48.4,39.1,54.6,Partially cloudy
2024-04-05,40.63,-74.026,44.4,49.9,39.4,55.7,Partially cloudy
2024-04-05,40.7178,-73.9874,44.1,49.1,39.2,53.9,Partially cloudy
2024-04-05,40.711,-73.8238,44.2,48.7,39.3,54.5,Partially cloudy
2024-04-05,37.105,-113.586,53.1,64.1,46.1,31.3,Partially cloudy
2024-04-05,40.706,-73.796,44.2,48.7,39.2,55.1,Partially cloudy
2024-04-06,40.8852,-73.8795,46.6,52.6,41.9,50.3,Partially cloudy
2024-04-06,40.63,-74.026,47.3,53.3,41.3,49.9,Partially cloudy
2024-04-06,40.7178,-73.9874,47.0,52.9,42.0,49.1,Partially cloudy
2024-04-06,40.7454,-73.9426,46.8,52.7,42.1,49.3,Partially cloudy
2024-04-06,40.711,-73.8238,46.8,53.1,42.2,51.0,Partially cloudy
2024-04-07,40.8852,-73.8795,49.3,57.2,42.9,46.7,Partially cloudy
2024-04-07,40.63,-74.026,50.2,59.6,42.8,46.3,Partially cloudy
2024-04-07,40.7178,-73.9874,50.0,58.5,43.3,45.5,Partially cloudy
2024-04-07,40.7454,-73.9426,49.7,57.8,43.4,45.7,Partially cloudy
2024-04-07,40.711,-73.8238,48.7,56.9,43.2,49.9,Partially cloudy
2024-04-07,37.105,-113.586,50.5,62.0,37.1,30.1,Clear
2024-04-08,40.8852,-73.8795,53.5,64.9,43.1,42.5,Partially cloudy
2024-04-08,40.63,-74.026,54.4,65.7,41.8,42.4,Partially cloudy
2024-04-08,40.7178,-73.9874,54.5,65.8,43.5,39.8,Partially cloudy
2024-04-08,40.711,-73.8238,52.5,63.6,43.9,48.2,Partially cloudy
2024-04-09,40.63,-74.026,63.9,76.3,52.0,39.7,Partially cloudy
2024-04-08,37.105,-113.586,53.7,65.0,44.0,28.7,Clear
2024-04-08,40.7454,-73.9426,54.3,65.2,44.0,40.0,Partially cloudy
2024-04-17,40.7454,-73.9426,54.2,59.7,49.5,60.9,"Rain, Partially cloudy"
2024-04-09,40.7454,-73.9426,63.4,76.8,53.3,39.2,Partially cloudy
2024-04-08,40.706,-73.796,51.8,63.4,43.3,51.8,Partially cloudy
2024-04-09,40.8852,-73.8795,62.4,75.7,51.1,42.3,Partially cloudy
2024-04-09,40.7178,-73.9874,64.0,77.1,54.2,38.2,Partially cloudy
2024-04-09,40.711,-73.8238,60.3,72.3,49.2,49.6,Partially cloudy
2024-04-09,37.105,-113.586,57.6,71.9,43.1,25.2,Clear
2024-04-10,40.8852,-73.8795,55.5,61.6,50.7,65.5,Partially cloudy
2024-04-10,40.63,-74.026,56.8,63.6,52.3,66.6,Partially cloudy
2024-04-10,40.7178,-73.9874,56.4,63.5,51.6,64.2,Partially cloudy
2024-04-10,40.711,-73.8238,54.0,59.8,50.0,72.1,Partially cloudy
2024-04-10,40.7454,-73.9426,55.8,62.4,50.9,64.4,Partially cloudy
2024-04-10,37.105,-113.586,61.6,77.1,44.9,28.4,Clear
2024-04-10,40.706,-73.796,53.9,60.0,50.0,74.6,Partially cloudy
2024-04-11,40.8852,-73.8795,54.4,61.8,49.4,86.1,"Rain, Overcast"
2024-04-11,40.63,-74.026,55.4,60.3,51.2,84.9,"Rain, Overcast"
2024-04-11,40.7178,-73.9874,55.0,60.6,50.4,84.7,"Rain, Overcast"
2024-04-11,40.7454,-73.9426,54.6,60.7,49.9,85.2,"Rain, Overcast"
2024-04-11,40.711,-73.8238,53.7,59.1,49.2,88.5,"Rain, Overcast"
2024-04-11,40.706,-73.796,53.7,58.3,49.5,89.3,"Rain, Overcast"
2024-04-11,37.105,-113.586,65.3,83.0,47.9,24.5,Clear
2024-04-12,40.8852,-73.8795,59.5,62.5,56.2,75.0,"Rain, Partially cloudy"
2024-04-12,40.63,-74.026,60.2,63.8,57.4,75.0,"Rain, Partially cloudy"
2024-04-12,40.7178,-73.9874,59.7,63.1,56.7,74.4,"Rain, Partially cloudy"
2024-04-12,40.711,-73.8238,58.1,62.6,54.9,78.9,"Rain, Partially cloudy"
2024-04-13,40.711,-73.8238,52.3,57.4,49.4,53.4,"Rain, Partially cloudy"
2024-04-13,40.7454,-73.9426,52.1,57.7,47.9,51.9,"Rain, Partially cloudy"
2024-04-12,37.105,-113.586,68.1,84.8,52.1,22.7,Clear
2024-04-12,40.7454,-73.9426,59.5,62.9,56.2,74.4,"Rain, Partially cloudy"
2024-04-13,40.7178,-73.9874,52.3,57.6,48.4,51.9,"Rain, Partially cloudy"
2024-04-13,40.8852,-73.8795,51.8,56.8,47.9,53.2,"Rain, Partially cloudy"
2024-04-13,40.63,-74.026,52.7,56.9,49.9,51.8,"Rain, Partially cloudy"
2024-04-13,40.706,-73.796,52.3,57.3,49.3,54.4,"Rain, Partially cloudy"
2024-04-13,37.105,-113.586,68.3,80.9,55.1,18.5,Clear
2024-04-15,40.7454,-73.9426,68.6,79.5,60.0,49.0,Partially cloudy
2024-04-18,40.7454,-73.9426,47.3,49.5,46.2,81.3,"Rain, Overcast"
2024-04-14,40.8852,-73.8795,58.9,70.6,48.1,43.3,"Rain, Partially cloudy"
2024-04-14,40.63,-74.026,60.4,73.5,48.2,42.4,"Rain, Partially cloudy"
2024-04-14,40.7178,-73.9874,59.5,72.0,49.0,42.6,"Rain, Partially cloudy"
2024-04-14,40.711,-73.8238,56.9,65.2,47.6,49.0,"Rain, Partially cloudy"
2024-04-15,40.7178,-73.9874,69.1,80.0,60.2,48.4,Partially cloudy
2024-04-14,40.706,-73.796,56.2,63.6,46.4,51.8,"Rain, Partially cloudy"
2024-04-14,37.105,-113.586,62.0,70.1,53.9,25.4,Clear
2024-04-14,40.7454,-73.9426,59.1,71.1,49.2,42.6,"Rain, Partially cloudy"
2024-04-20,40.7454,-73.9426,56.5,69.1,49.5,61.2,"Rain, Partially cloudy"
2024-04-15,40.8852,-73.8795,67.8,78.8,58.3,51.0,Partially cloudy
2024-04-15,40.63,-74.026,69.6,80.9,58.9,49.5,Partially cloudy
2024-04-15,40.711,-73.8238,65.6,77.8,56.6,57.6,Partially cloudy
2024-04-15,40.706,-73.796,64.7,77.1,55.5,61.0,Partially cloudy
2024-04-15,37.105,-113.586,58.7,68.1,48.8,33.6,Partially cloudy
2024-04-16,40.711,-73.8238,60.8,71.8,52.8,38.7,Partially cloudy
2024-04-16,40.7454,-73.9426,61.9,72.2,53.8,34.1,Clear
2024-04-16,40.8852,-73.8795,61.3,71.4,53.0,35.5,Clear
2024-04-16,40.63,-74.026,62.8,72.7,54.2,33.8,Clear
2024-04-16,40.7178,-73.9874,62.4,72.6,54.1,33.4,Clear
2024-04-16,37.105,-113.586,61.9,77.1,46.1,30.9,Clear
2024-04-16,40.706,-73.796,60.5,71.9,51.9,40.3,Partially cloudy
2024-04-17,40.8852,-73.8795,53.6,58.8,49.0,62.4,"Rain, Partially cloudy"
2024-04-17,40.63,-74.026,54.7,60.1,50.9,60.1,"Rain, Partially cloudy"
2024-04-17,40.7178,-73.9874,54.6,60.2,49.9,59.9,"Rain, Partially cloudy"
2024-04-17,40.711,-73.8238,52.6,57.5,49.5,67.3,"Rain, Partially cloudy"
2024-04-17,40.706,-73.796,52.3,57.0,49.0,68.8,"Rain, Partially cloudy"
2024-04-17,37.105,-113.586,66.6,82.1,51.2,25.4,Clear
2024-04-18,40.8852,-73.8795,47.0,49.0,45.9,81.7,"Rain, Overcast"
2024-04-18,40.63,-74.026,48.0,50.5,46.9,81.8,"Rain, Overcast"
2024-04-18,40.711,-73.8238,47.1,49.5,45.7,84.2,"Rain, Overcast"
2024-04-18,37.105,-113.586,68.2,80.0,56.9,24.1,Clear
2024-04-18,40.7178,-73.9874,47.5,49.8,46.5,81.3,"Rain, Overcast"
2024-04-18,40.706,-73.796,47.2,49.7,45.5,85.4,"Rain, Overcast"
2024-04-19,40.8852,-73.8795,50.0,56.1,45.8,68.8,Partially cloudy
2024-04-19,40.63,-74.026,50.0,55.0,45.3,70.1,Overcast
2024-04-19,40.7178,-73.9874,50.4,56.6,46.0,68.2,Partially cloudy
2024-04-19,40.711,-73.8238,49.3,55.2,45.3,72.3,Overcast
2024-04-19,37.105,-113.586,68.2,83.0,53.9,25.2,Clear
2024-04-19,40.7454,-73.9426,50.3,56.5,46.1,68.1,Partially cloudy
2024-04-19,40.706,-73.796,49.1,54.8,44.9,73.8,Overcast
2024-04-20,40.8852,-73.8795,56.0,68.1,49.2,62.3,"Rain, Partially cloudy"
2024-04-20,40.63,-74.026,57.0,69.6,49.7,61.8,"Rain, Partially cloudy"
2024-04-20,40.7178,-73.9874,56.9,69.6,49.7,60.9,"Rain, Partially cloudy"
2024-04-20,40.711,-73.8238,55.1,65.2,48.6,67.5,"Rain, Partially cloudy"
